# rxy	x	y	r	nr	nx	ny	
<wikicategory_Bengali_actors>_<wasBornIn>_<wordnet_city_108524735>	<wikicategory_Bengali_actors>	<wordnet_city_108524735>	<wasBornIn>	20	42	9047	N-to-1
<wordnet_poet_110444194>_<isAffiliatedTo>_<wordnet_party_108256968>	<wordnet_poet_110444194>	<wordnet_party_108256968>	<isAffiliatedTo>	20	2510	2083	N-to-N
<wordnet_player_110439851>_<isAffiliatedTo>_<wikicategory_Universities_and_colleges_in_Gyeonggi_Province>	<wordnet_player_110439851>	<wikicategory_Universities_and_colleges_in_Gyeonggi_Province>	<isAffiliatedTo>	20	32782	3	N-to-1
<wikicategory_Greek_black_metal_musical_groups>_<created>_<wordnet_album_106591815>	<wikicategory_Greek_black_metal_musical_groups>	<wordnet_album_106591815>	<created>	20	3	62325	1-to-N
<wordnet_film_maker_110088390>_<isCitizenOf>_<wordnet_country_108544813>	<wordnet_film_maker_110088390>	<wordnet_country_108544813>	<isCitizenOf>	20	868	804	N-to-1
<wikicategory_FC_Zenit_Saint_Petersburg_players>_<isAffiliatedTo>_<wordnet_club_108227214>	<wikicategory_FC_Zenit_Saint_Petersburg_players>	<wordnet_club_108227214>	<isAffiliatedTo>	20	13	4967	N-to-N
<wikicategory_American_biologists>_<graduatedFrom>_<wordnet_university_108286569>	<wikicategory_American_biologists>	<wordnet_university_108286569>	<graduatedFrom>	20	20	2274	N-to-1
<wikicategory_Chilean_Primera_B_players>_<isAffiliatedTo>_<wordnet_club_108227214>	<wikicategory_Chilean_Primera_B_players>	<wordnet_club_108227214>	<isAffiliatedTo>	20	4	4967	N-to-N
<wikicategory_AmaZulu_F.C._players>_<isAffiliatedTo>_<wordnet_club_108227214>	<wikicategory_AmaZulu_F.C._players>	<wordnet_club_108227214>	<isAffiliatedTo>	20	8	4967	N-to-N
<wikicategory_Finnish_film_directors>_<directed>_<wordnet_movie_106613686>	<wikicategory_Finnish_film_directors>	<wordnet_movie_106613686>	<directed>	20	12	42518	1-to-N
<wikicategory_Colorado_State_Senators>_<isAffiliatedTo>_<wordnet_party_108256968>	<wikicategory_Colorado_State_Senators>	<wordnet_party_108256968>	<isAffiliatedTo>	20	20	2083	N-to-1
<wordnet_economy_108366753>_<participatedIn>_<wordnet_political_campaign_107472929>	<wordnet_economy_108366753>	<wordnet_political_campaign_107472929>	<participatedIn>	20	72	47	N-to-N
<wikicategory_Florida_State_University_alumni>_<isCitizenOf>_<wordnet_economy_108366753>	<wikicategory_Florida_State_University_alumni>	<wordnet_economy_108366753>	<isCitizenOf>	20	61	72	N-to-1
<wikicategory_Adanaspor_footballers>_<isAffiliatedTo>_<wordnet_club_108227214>	<wikicategory_Adanaspor_footballers>	<wordnet_club_108227214>	<isAffiliatedTo>	20	9	4967	N-to-N
<wordnet_archbishop_109805151>_<graduatedFrom>_<wordnet_university_108286569>	<wordnet_archbishop_109805151>	<wordnet_university_108286569>	<graduatedFrom>	20	145	2274	1-to-1
<wikicategory_1998_CONCACAF_Gold_Cup_players>_<isAffiliatedTo>_<wordnet_club_108227214>	<wikicategory_1998_CONCACAF_Gold_Cup_players>	<wordnet_club_108227214>	<isAffiliatedTo>	20	5	4967	N-to-N
<yagoLegalActorGeo>_<owns>_<wordnet_station_104306080>	<yagoLegalActorGeo>	<wordnet_station_104306080>	<owns>	20	6082	8277	1-to-N
<wordnet_dean_109996784>_<wasBornIn>_<wordnet_city_108524735>	<wordnet_dean_109996784>	<wordnet_city_108524735>	<wasBornIn>	20	55	9047	N-to-1
<wordnet_actor_109765278>_<actedIn>_<wikicategory_1998_films>	<wordnet_actor_109765278>	<wikicategory_1998_films>	<actedIn>	20	13738	9	N-to-1
<wikicategory_American_folk_guitarists>_<created>_<wordnet_album_106591815>	<wikicategory_American_folk_guitarists>	<wordnet_album_106591815>	<created>	20	4	62325	1-to-N
<wordnet_ornithologist_110384214>_<isCitizenOf>_<wordnet_economy_108366753>	<wordnet_ornithologist_110384214>	<wordnet_economy_108366753>	<isCitizenOf>	20	20	72	N-to-1
<wikicategory_Belgian_film_directors>_<directed>_<wordnet_movie_106613686>	<wikicategory_Belgian_film_directors>	<wordnet_movie_106613686>	<directed>	20	20	42518	1-to-N
<wikicategory_Djurgårdens_IF_Hockey_players>_<isAffiliatedTo>_<wordnet_team_108208560>	<wikicategory_Djurgårdens_IF_Hockey_players>	<wordnet_team_108208560>	<isAffiliatedTo>	20	20	2073	N-to-1
<wikicategory_Jamaican_reggae_musicians>_<created>_<wordnet_album_106591815>	<wikicategory_Jamaican_reggae_musicians>	<wordnet_album_106591815>	<created>	20	11	62325	1-to-N
<wikicategory_Canadian_generals>_<hasWonPrize>_<wordnet_award_106696483>	<wikicategory_Canadian_generals>	<wordnet_award_106696483>	<hasWonPrize>	20	11	1757	N-to-N
<wordnet_senator_110578471>_<wasBornIn>_<wordnet_capital_108518505>	<wordnet_senator_110578471>	<wordnet_capital_108518505>	<wasBornIn>	20	1515	499	N-to-1
<wordnet_player_110439851>_<isAffiliatedTo>_<wikicategory_Asian_national_futsal_teams>	<wordnet_player_110439851>	<wikicategory_Asian_national_futsal_teams>	<isAffiliatedTo>	20	32782	3	N-to-1
<wordnet_commanding_officer_109941964>_<created>_<wordnet_novel_106367879>	<wordnet_commanding_officer_109941964>	<wordnet_novel_106367879>	<created>	20	500	5211	1-to-N
<wordnet_coach_109931640>_<livesIn>_<wordnet_city_108524735>	<wordnet_coach_109931640>	<wordnet_city_108524735>	<livesIn>	20	2563	9047	N-to-1
<wordnet_scientist_110560637>_<wasBornIn>_<wordnet_area_108497294>	<wordnet_scientist_110560637>	<wordnet_area_108497294>	<wasBornIn>	20	1296	306	N-to-1
<wikicategory_Bangladeshi_actors>_<actedIn>_<wordnet_movie_106613686>	<wikicategory_Bangladeshi_actors>	<wordnet_movie_106613686>	<actedIn>	20	4	42518	N-to-N
<wordnet_interior_designer_110210648>_<created>_<wikicategory_Dungeons_&amp;_Dragons_books>	<wordnet_interior_designer_110210648>	<wikicategory_Dungeons_&amp;_Dragons_books>	<created>	20	725	16	N-to-N
<wordnet_companion_109945905>_<holdsPoliticalPosition>_<wordnet_governor_110140314>	<wordnet_companion_109945905>	<wordnet_governor_110140314>	<holdsPoliticalPosition>	20	221	1858	N-to-1
<wordnet_cyclist_109986189>_<diedIn>_<wordnet_city_108524735>	<wordnet_cyclist_109986189>	<wordnet_city_108524735>	<diedIn>	20	364	9047	N-to-1
<wordnet_location_100027167>_<isConnectedTo>_<wordnet_city_108524735>	<wordnet_location_100027167>	<wordnet_city_108524735>	<isConnectedTo>	20	185	9047	1-to-N
<wordnet_programmer_110481268>_<created>_<wordnet_company_108058098>	<wordnet_programmer_110481268>	<wordnet_company_108058098>	<created>	20	126	4253	1-to-N
<wikicategory_Actors_from_Manchester>_<actedIn>_<wordnet_movie_106613686>	<wikicategory_Actors_from_Manchester>	<wordnet_movie_106613686>	<actedIn>	20	11	42518	N-to-N
<wikicategory_Adirondack_Phantoms_players>_<isAffiliatedTo>_<wordnet_team_108208560>	<wikicategory_Adirondack_Phantoms_players>	<wordnet_team_108208560>	<isAffiliatedTo>	20	20	2073	N-to-1
<wikicategory_Expatriate_footballers_in_Slovenia>_<isAffiliatedTo>_<wordnet_club_108227214>	<wikicategory_Expatriate_footballers_in_Slovenia>	<wordnet_club_108227214>	<isAffiliatedTo>	20	6	4967	1-to-N
<wordnet_painter_110391653>_<influences>_<wordnet_sculptor_110566072>	<wordnet_painter_110391653>	<wordnet_sculptor_110566072>	<influences>	20	2163	519	N-to-N
<wordnet_saint_110546850>_<created>_<wordnet_school_108276720>	<wordnet_saint_110546850>	<wordnet_school_108276720>	<created>	20	406	455	1-to-N
<wikicategory_Duke_University_alumni>_<graduatedFrom>_<wordnet_university_108286569>	<wikicategory_Duke_University_alumni>	<wordnet_university_108286569>	<graduatedFrom>	20	20	2274	N-to-1
<wordnet_architect_109805475>_<created>_<wordnet_venue_108677628>	<wordnet_architect_109805475>	<wordnet_venue_108677628>	<created>	20	2132	271	1-to-1
<wikicategory_AC_Sparta_Prague_players>_<isAffiliatedTo>_<wordnet_team_108208560>	<wikicategory_AC_Sparta_Prague_players>	<wordnet_team_108208560>	<isAffiliatedTo>	20	41	2073	N-to-1
<wikicategory_American_film_directors>_<created>_<wordnet_documentary_106616806>	<wikicategory_American_film_directors>	<wordnet_documentary_106616806>	<created>	20	565	952	N-to-N
<wordnet_sister_110602985>_<created>_<wordnet_school_108276720>	<wordnet_sister_110602985>	<wordnet_school_108276720>	<created>	20	37	455	1-to-N
<wordnet_artist_109812338>_<created>_<wordnet_show_100520257>	<wordnet_artist_109812338>	<wordnet_show_100520257>	<created>	20	5551	736	N-to-N
<wordnet_member_110307234>_<livesIn>_<wordnet_country_108544813>	<wordnet_member_110307234>	<wordnet_country_108544813>	<livesIn>	20	699	804	N-to-N
<wordnet_screenwriter_110564400>_<created>_<wikicategory_1930s_Western_films>	<wordnet_screenwriter_110564400>	<wikicategory_1930s_Western_films>	<created>	20	2529	13	N-to-N
<wikicategory_Expatriate_soccer_players_in_the_United_States>_<isAffiliatedTo>_<wordnet_association_108049401>	<wikicategory_Expatriate_soccer_players_in_the_United_States>	<wordnet_association_108049401>	<isAffiliatedTo>	20	11	3616	N-to-N
<wordnet_adviser_109774266>_<isCitizenOf>_<wordnet_economy_108366753>	<wordnet_adviser_109774266>	<wordnet_economy_108366753>	<isCitizenOf>	20	75	72	N-to-1
<wikicategory_Bulgarian_film_directors>_<directed>_<wordnet_movie_106613686>	<wikicategory_Bulgarian_film_directors>	<wordnet_movie_106613686>	<directed>	20	9	42518	1-to-N
<wordnet_general_110123844>_<hasWonPrize>_<wikicategory_Awards_established_in_1942>	<wordnet_general_110123844>	<wikicategory_Awards_established_in_1942>	<hasWonPrize>	20	3075	4	N-to-N
<wordnet_performer_110415638>_<wasBornIn>_<wordnet_capital_108518505>	<wordnet_performer_110415638>	<wordnet_capital_108518505>	<wasBornIn>	20	401	499	N-to-1
<wordnet_educator_110045713>_<diedIn>_<wordnet_capital_108518505>	<wordnet_educator_110045713>	<wordnet_capital_108518505>	<diedIn>	20	307	499	N-to-1
<wordnet_physicist_110428004>_<wasBornIn>_<wordnet_district_108552138>	<wordnet_physicist_110428004>	<wordnet_district_108552138>	<wasBornIn>	20	1061	1819	N-to-1
<wordnet_nurse_110366966>_<wasBornIn>_<wordnet_city_108524735>	<wordnet_nurse_110366966>	<wordnet_city_108524735>	<wasBornIn>	20	35	9047	1-to-1
<wikicategory_Alumni_of_Lycée_Lyautey_(Casablanca)>_<actedIn>_<wordnet_movie_106613686>	<wikicategory_Alumni_of_Lycée_Lyautey_(Casablanca)>	<wordnet_movie_106613686>	<actedIn>	20	1	42518	1-to-N
<wikicategory_Indian_footballers>_<isAffiliatedTo>_<wordnet_association_108049401>	<wikicategory_Indian_footballers>	<wordnet_association_108049401>	<isAffiliatedTo>	20	32	3616	N-to-1
<wikicategory_FC_Tom_Tomsk_players>_<isAffiliatedTo>_<wordnet_club_108227214>	<wikicategory_FC_Tom_Tomsk_players>	<wordnet_club_108227214>	<isAffiliatedTo>	20	15	4967	N-to-N
<wikicategory_Charisma_Records_artists>_<created>_<wordnet_album_106591815>	<wikicategory_Charisma_Records_artists>	<wordnet_album_106591815>	<created>	20	4	62325	1-to-N
<wordnet_architect_109805475>_<diedIn>_<wordnet_center_108523483>	<wordnet_architect_109805475>	<wordnet_center_108523483>	<diedIn>	20	2132	21	N-to-1
<wikicategory_FC_Desna_Chernihiv_players>_<isAffiliatedTo>_<wordnet_association_108049401>	<wikicategory_FC_Desna_Chernihiv_players>	<wordnet_association_108049401>	<isAffiliatedTo>	20	7	3616	N-to-N
<wikicategory_Actors_from_Philadelphia,_Pennsylvania>_<wasBornIn>_<wordnet_city_108524735>	<wikicategory_Actors_from_Philadelphia,_Pennsylvania>	<wordnet_city_108524735>	<wasBornIn>	20	23	9047	N-to-1
<wikicategory_German_gothic_metal_musical_groups>_<created>_<wordnet_album_106591815>	<wikicategory_German_gothic_metal_musical_groups>	<wordnet_album_106591815>	<created>	20	5	62325	1-to-N
<wordnet_colleague_109935990>_<influences>_<wordnet_writer_110794014>	<wordnet_colleague_109935990>	<wordnet_writer_110794014>	<influences>	20	944	12110	N-to-N
<wordnet_scholar_110557854>_<worksAt>_<wordnet_school_108276720>	<wordnet_scholar_110557854>	<wordnet_school_108276720>	<worksAt>	20	705	455	N-to-1
<wikicategory_England_international_rugby_union_players>_<wasBornIn>_<wordnet_city_108524735>	<wikicategory_England_international_rugby_union_players>	<wordnet_city_108524735>	<wasBornIn>	20	20	9047	N-to-1
<wikicategory_Heroes_of_the_Soviet_Union>_<hasWonPrize>_<wordnet_award_106696483>	<wikicategory_Heroes_of_the_Soviet_Union>	<wordnet_award_106696483>	<hasWonPrize>	20	15	1757	N-to-N
<wordnet_causal_agent_100007347>_<livesIn>_<wordnet_economy_108366753>	<wordnet_causal_agent_100007347>	<wordnet_economy_108366753>	<livesIn>	20	1153	72	N-to-N
<wordnet_photographer_110426749>_<influences>_<wordnet_artist_109812338>	<wordnet_photographer_110426749>	<wordnet_artist_109812338>	<influences>	20	493	5551	N-to-N
<wikicategory_Indonesian_film_directors>_<created>_<wordnet_movie_106613686>	<wikicategory_Indonesian_film_directors>	<wordnet_movie_106613686>	<created>	20	7	42518	N-to-N
<wikicategory_Illinois_State_Senators>_<isAffiliatedTo>_<wordnet_party_108256968>	<wikicategory_Illinois_State_Senators>	<wordnet_party_108256968>	<isAffiliatedTo>	20	20	2083	N-to-1
<wordnet_scientist_110560637>_<created>_<wordnet_software_106566077>	<wordnet_scientist_110560637>	<wordnet_software_106566077>	<created>	20	1296	952	N-to-N
<wikicategory_Cobh_Ramblers_F.C._players>_<isAffiliatedTo>_<wordnet_association_108049401>	<wikicategory_Cobh_Ramblers_F.C._players>	<wordnet_association_108049401>	<isAffiliatedTo>	20	11	3616	N-to-N
<wordnet_anarchist_109791816>_<diedIn>_<wordnet_city_108524735>	<wordnet_anarchist_109791816>	<wordnet_city_108524735>	<diedIn>	20	50	9047	N-to-1
<wordnet_jurist_110227985>_<isCitizenOf>_<wordnet_country_108544813>	<wordnet_jurist_110227985>	<wordnet_country_108544813>	<isCitizenOf>	20	35	804	N-to-1
<wikicategory_FC_Baltika_Kaliningrad_managers>_<isAffiliatedTo>_<wordnet_association_108049401>	<wikicategory_FC_Baltika_Kaliningrad_managers>	<wordnet_association_108049401>	<isAffiliatedTo>	20	5	3616	N-to-N
<wikicategory_American_economists>_<isCitizenOf>_<wordnet_economy_108366753>	<wikicategory_American_economists>	<wordnet_economy_108366753>	<isCitizenOf>	20	29	72	N-to-1
<wordnet_member_110307234>_<isAffiliatedTo>_<wordnet_person_100007846>	<wordnet_member_110307234>	<wordnet_person_100007846>	<isAffiliatedTo>	20	699	1869	N-to-1
<wikicategory_Musicians_from_Brasília>_<created>_<wordnet_album_106591815>	<wikicategory_Musicians_from_Brasília>	<wordnet_album_106591815>	<created>	20	1	62325	1-to-N
<wikicategory_Expatriate_footballers_in_Estonia>_<isAffiliatedTo>_<wordnet_association_108049401>	<wikicategory_Expatriate_footballers_in_Estonia>	<wordnet_association_108049401>	<isAffiliatedTo>	20	12	3616	N-to-N
<wordnet_teacher_110694258>_<hasWonPrize>_<wordnet_award_106696483>	<wordnet_teacher_110694258>	<wordnet_award_106696483>	<hasWonPrize>	20	98	1757	N-to-N
<wikicategory_Coventry_City_F.C._players>_<isAffiliatedTo>_<wordnet_club_108227214>	<wikicategory_Coventry_City_F.C._players>	<wordnet_club_108227214>	<isAffiliatedTo>	20	10	4967	N-to-N
<wikicategory_Association_football_forwards>_<isAffiliatedTo>_<wordnet_university_108286569>	<wikicategory_Association_football_forwards>	<wordnet_university_108286569>	<isAffiliatedTo>	20	786	2274	N-to-N
<wordnet_engineer_109615807>_<diedIn>_<wordnet_area_108497294>	<wordnet_engineer_109615807>	<wordnet_area_108497294>	<diedIn>	20	1145	306	N-to-1
<wikicategory_French_cyclists>_<wasBornIn>_<wordnet_city_108524735>	<wikicategory_French_cyclists>	<wordnet_city_108524735>	<wasBornIn>	20	20	9047	N-to-1
